


INIT TRAIN LATENT 2
Epoch 323: running loss: 16.0195
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 324: running loss: 15.9295
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 325: running loss: 15.8790
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 326: running loss: 15.8980
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 327: running loss: 15.8537
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 328: running loss: 15.6464
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 329: running loss: 15.7659
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 330: running loss: 15.5620
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 331: running loss: 15.5345
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 332: running loss: 15.4757
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 333: running loss: 15.3280
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 334: running loss: 15.3766
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 335: running loss: 15.2717
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 336: running loss: 15.3634
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 337: running loss: 15.3127
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 338: running loss: 15.1933
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 339: running loss: 15.1025
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 340: running loss: 15.1753
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 341: running loss: 15.0909
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 342: running loss: 14.9733
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 343: running loss: 14.8799
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 344: running loss: 14.8053
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 345: running loss: 14.8843
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 346: running loss: 14.7255
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 347: running loss: 14.5748
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 348: running loss: 14.7127
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 349: running loss: 14.6262
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 350: running loss: 14.4851
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 351: running loss: 14.5255
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 352: running loss: 14.5246
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 353: running loss: 14.4373
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 354: running loss: 14.3104
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 355: running loss: 14.1719
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 356: running loss: 14.2651
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 357: running loss: 14.1796
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 358: running loss: 14.2568
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 359: running loss: 14.1674
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 360: running loss: 14.1611
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 361: running loss: 14.0186
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 362: running loss: 14.0481
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 363: running loss: 13.9983
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 364: running loss: 14.0033
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 365: running loss: 14.0116
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 366: running loss: 14.0530
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 367: running loss: 13.8725
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 368: running loss: 13.8149
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 369: running loss: 13.7771
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 370: running loss: 13.7886
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 371: running loss: 13.7219
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 372: running loss: 13.7569
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 373: running loss: 13.6930
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 374: running loss: 13.6105
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 375: running loss: 13.6341
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 376: running loss: 13.5626
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 377: running loss: 13.5395
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 378: running loss: 13.6140
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 379: running loss: 13.4861
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 380: running loss: 13.4391
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 381: running loss: 13.4149
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 382: running loss: 13.4718
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 383: running loss: 13.3954
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 384: running loss: 13.3436
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 385: running loss: 13.2823
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 386: running loss: 13.3120
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 387: running loss: 13.2560
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 388: running loss: 13.2739
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 389: running loss: 13.2855
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 390: running loss: 13.2337
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 391: running loss: 13.2233
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 392: running loss: 13.2601
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 393: running loss: 13.1298
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 394: running loss: 13.0263
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 395: running loss: 13.0156
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 396: running loss: 13.0941
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 397: running loss: 13.1070
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 398: running loss: 12.9908
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 399: running loss: 12.8514
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 400: running loss: 12.8829
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 401: running loss: 12.9159
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 402: running loss: 12.8739
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 403: running loss: 12.8326
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 404: running loss: 12.7697
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 405: running loss: 12.7600
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 406: running loss: 12.7788
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 407: running loss: 12.7636
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 408: running loss: 12.6818
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 409: running loss: 12.7837
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 410: running loss: 12.6450
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 411: running loss: 12.7200
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 412: running loss: 12.5743
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 413: running loss: 12.5811
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 414: running loss: 12.5131
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 415: running loss: 12.4993
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 416: running loss: 12.4821
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 417: running loss: 12.4560
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 418: running loss: 12.4178
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 419: running loss: 12.3951
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 420: running loss: 12.3825
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 421: running loss: 12.4417
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 422: running loss: 12.4787
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 423: running loss: 12.4120
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 424: running loss: 12.3436
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 425: running loss: 12.3523
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 426: running loss: 12.2527
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 427: running loss: 12.2949
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 428: running loss: 12.1376
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 429: running loss: 12.2889
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 430: running loss: 12.1658
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 431: running loss: 12.2387
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 432: running loss: 12.0541
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 433: running loss: 12.1367
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 434: running loss: 12.0525
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 435: running loss: 12.1066
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 436: running loss: 12.0260
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 437: running loss: 12.0863
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 438: running loss: 12.0033
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 439: running loss: 12.0544
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 440: running loss: 11.9317
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 441: running loss: 11.9466
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 442: running loss: 11.9136
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 443: running loss: 11.9350
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 444: running loss: 11.9201
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 445: running loss: 11.8784
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 446: running loss: 11.8637
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 447: running loss: 11.8599
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 448: running loss: 11.7930
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 449: running loss: 11.8071
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 450: running loss: 11.7079
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 451: running loss: 11.7361
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 452: running loss: 11.6600
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 453: running loss: 11.6799
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 454: running loss: 11.6489
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 455: running loss: 11.6811
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 456: running loss: 11.5937
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 457: running loss: 11.7134
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 458: running loss: 11.6734
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 459: running loss: 11.6390
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 460: running loss: 11.6247
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 461: running loss: 11.6749
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 462: running loss: 11.6810
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 463: running loss: 11.4561
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 464: running loss: 11.5545
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 465: running loss: 11.5756
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 466: running loss: 11.4881
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 467: running loss: 11.4353
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 468: running loss: 11.4135
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 469: running loss: 11.3342
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 470: running loss: 11.4878
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 471: running loss: 11.3167
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 472: running loss: 11.4171
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 473: running loss: 11.5312
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 474: running loss: 11.3573
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 475: running loss: 11.2975
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 476: running loss: 11.2781
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 477: running loss: 11.3468
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 478: running loss: 11.2405
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 479: running loss: 11.3071
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 480: running loss: 11.2852
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 481: running loss: 11.2942
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 482: running loss: 11.2649
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 483: running loss: 11.2564
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 484: running loss: 11.1682
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 485: running loss: 11.2192
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 486: running loss: 11.1158
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 487: running loss: 11.1483
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 488: running loss: 11.2081
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 489: running loss: 11.2225
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 490: running loss: 11.0782
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 491: running loss: 11.1505
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 492: running loss: 11.1078
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 493: running loss: 11.0897
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 494: running loss: 11.0605
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 495: running loss: 11.1062
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 496: running loss: 11.0589
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 497: running loss: 10.9814
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 498: running loss: 11.0090
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 499: running loss: 10.9102
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 500: running loss: 10.9632
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 501: running loss: 10.9796
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 502: running loss: 10.9200
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 503: running loss: 10.9436
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 504: running loss: 10.8465
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 505: running loss: 10.8950
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 506: running loss: 10.8943
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 507: running loss: 10.8842
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 508: running loss: 10.9218
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 509: running loss: 10.8577
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 510: running loss: 11.0193
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 511: running loss: 10.9019
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 512: running loss: 10.8082
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 513: running loss: 10.9281
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 514: running loss: 10.8718
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 515: running loss: 10.7573
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 516: running loss: 10.7174
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 517: running loss: 10.8204
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 518: running loss: 10.7991
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 519: running loss: 10.6782
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 520: running loss: 10.6767
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 521: running loss: 10.8403
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 522: running loss: 10.7619
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 523: running loss: 10.7957
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 524: running loss: 10.6978
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 525: running loss: 10.7902
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 526: running loss: 10.6990
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 527: running loss: 10.6157
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 528: running loss: 10.5644
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 529: running loss: 10.5916
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 530: running loss: 10.6880
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 531: running loss: 10.6176
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 532: running loss: 10.5497
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 533: running loss: 10.6071
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 534: running loss: 10.5910
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 535: running loss: 10.5581
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 536: running loss: 10.5236
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 537: running loss: 10.5139
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 538: running loss: 10.6240
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 539: running loss: 10.5022
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 540: running loss: 10.5810
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 541: running loss: 10.4983
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 542: running loss: 10.5262
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 543: running loss: 10.4458
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 544: running loss: 10.4539
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 545: running loss: 10.4292
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 546: running loss: 10.4134
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 547: running loss: 10.4854
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 548: running loss: 10.4334
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 549: running loss: 10.3545
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 550: running loss: 10.4008
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 551: running loss: 10.4318
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 552: running loss: 10.3440
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 553: running loss: 10.3702
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 554: running loss: 10.3449
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 555: running loss: 10.3447
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 556: running loss: 10.3357
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 557: running loss: 10.2984
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 558: running loss: 10.3186
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 559: running loss: 10.3201
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 560: running loss: 10.3550
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 561: running loss: 10.3794
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 562: running loss: 10.2768
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 563: running loss: 10.3504
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 564: running loss: 10.2297
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 565: running loss: 10.2259
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 566: running loss: 10.3064
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 567: running loss: 10.2267
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 568: running loss: 10.2383
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 569: running loss: 10.1847
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 570: running loss: 10.2292
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 571: running loss: 10.2316
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 572: running loss: 10.1773
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 573: running loss: 10.1909
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 574: running loss: 10.2078
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 575: running loss: 10.1675
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 576: running loss: 10.2202
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 577: running loss: 10.3237
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 578: running loss: 10.1515
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 579: running loss: 10.2671
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 580: running loss: 10.0698
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 581: running loss: 10.0745
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 582: running loss: 10.1175
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 583: running loss: 10.0991
Exec. Time of epoch: 0.267s(0.007s/batch)

Epoch 584: running loss: 10.0729
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 585: running loss: 10.0936
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 586: running loss: 10.0697
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 587: running loss: 10.1727
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 588: running loss: 10.1532
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 589: running loss: 10.0667
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 590: running loss: 10.1412
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 591: running loss: 10.1071
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 592: running loss: 10.0838
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 593: running loss: 10.0531
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 594: running loss: 10.1182
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 595: running loss: 10.1017
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 596: running loss: 10.0652
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 597: running loss: 9.9966
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 598: running loss: 9.9531
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 599: running loss: 9.8952
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 600: running loss: 9.8723
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 601: running loss: 9.8344
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 602: running loss: 9.9380
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 603: running loss: 9.9450
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 604: running loss: 9.9323
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 605: running loss: 9.9203
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 606: running loss: 9.9130
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 607: running loss: 9.8900
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 608: running loss: 9.8755
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 609: running loss: 9.8853
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 610: running loss: 9.9169
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 611: running loss: 9.8815
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 612: running loss: 9.8460
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 613: running loss: 9.7930
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 614: running loss: 9.9538
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 615: running loss: 9.7981
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 616: running loss: 9.8358
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 617: running loss: 9.9241
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 618: running loss: 9.8130
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 619: running loss: 9.8922
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 620: running loss: 9.8505
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 621: running loss: 9.8233
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 622: running loss: 9.9032
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 623: running loss: 9.7948
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 624: running loss: 9.7443
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 625: running loss: 9.7725
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 626: running loss: 9.8303
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 627: running loss: 9.7816
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 628: running loss: 9.7757
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 629: running loss: 9.6796
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 630: running loss: 9.7594
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 631: running loss: 9.7178
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 632: running loss: 9.6683
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 633: running loss: 9.8077
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 634: running loss: 9.7064
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 635: running loss: 9.7598
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 636: running loss: 9.6926
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 637: running loss: 9.7128
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 638: running loss: 9.6610
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 639: running loss: 9.6618
Exec. Time of epoch: 0.268s(0.007s/batch)

Epoch 640: running loss: 9.5808
